"품목별(1)","품목별(2)",품목별(3),품목별(4),품목별(5),품목별(6),품목별(7),품목별(8),시점,생산지수,생산금액 (십억원)
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2010,126.5,1031.5
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2011,122.5,1141.5
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2012,120.2,1165.4
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2013,100.4,942.2
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2014,98.3,937.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2015,99.5,906.6
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2016,96.7,855.6
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2017,107.9,893.1
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2018,107.5,910.2
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2019,94.1,799.4
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2020,109.3,893.5
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2021,96.5,784.6
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2022,100.9,842.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1965,647.4,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1966,832.7,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1967,762.5,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1968,805.2,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1969,683.9,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1970,647.5,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1971,732.1,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1972,1339.5,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1973,1289.3,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1974,1098.7,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1975,1204.3,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1976,1289.6,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1977,1669.9,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1978,1552.2,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1979,1278.1,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1980,1115.0,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1981,1005.1,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1982,1330.7,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1983,1163.2,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1984,1088.0,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1985,874.4,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1986,958.7,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1987,901.6,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1988,843.4,0.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1989,906.1,272.3
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1990,765.0,260.2
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1991,805.2,294.1
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1992,919.3,391.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1993,1230.4,526.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1994,1139.2,479.3
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1995,968.9,350.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1996,705.0,303.5
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1997,628.4,287.9
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1998,641.6,317.8
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,1999,756.1,395.6
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2000,787.9,422.9
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2001,642.1,353.2
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2002,549.3,300.4
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2003,412.1,230.3
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2004,355.5,198.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2005,315.7,196.5
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2006,256.9,161.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2007,245.2,159.3
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2008,233.8,154.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2009,200.0,137.2
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2010,132.3,92.9
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2011,101.6,75.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2012,107.5,82.3
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2013,80.8,65.1
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2014,101.3,82.4
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2015,110.1,87.2
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2016,109.9,88.4
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2017,100.1,79.7
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2018,97.4,80.0
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2019,118.0,96.5
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2020,89.4,74.4
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2021,92.6,80.2
"농림업","농업",농업총계,재배업,전매작물,연초,소계,소계,2022,83.4,71.7
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1965,3.1,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1966,1.9,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1967,1.4,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1968,1.2,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1969,1.5,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1970,8.8,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1971,8.1,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1972,12.0,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1973,27.5,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1974,25.0,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1975,32.4,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1976,34.9,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1977,28.7,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1978,32.6,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1979,24.5,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1980,22.3,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1981,28.6,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1982,35.2,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1983,33.6,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1984,51.7,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1985,53.1,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1986,69.2,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1987,67.3,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1988,69.3,0.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1989,65.1,171.5
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1990,64.9,197.8
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1991,71.5,290.7
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1992,63.1,248.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1993,70.4,278.5
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1994,66.7,266.5
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1995,55.9,283.9
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1996,47.4,245.2
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1997,52.6,304.9
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1998,53.6,313.7
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,1999,67.7,393.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2000,63.8,372.8
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2001,61.7,373.5
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2002,77.8,555.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2003,70.8,578.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2004,68.5,568.1
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2005,68.0,580.3
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2006,92.7,706.9
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2007,101.9,799.0
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2008,114.9,874.9
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2009,128.2,941.2
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2010,125.8,938.5
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2011,124.8,1066.6
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2012,121.7,1083.1
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2013,102.6,877.1
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2014,98.0,854.6
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2015,98.3,819.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2016,95.2,767.3
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2017,108.8,813.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2018,108.6,830.3
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2019,91.4,702.9
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2020,111.6,819.1
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2021,97.0,704.4
"농림업","농업",농업총계,재배업,전매작물,인삼,소계,소계,2022,102.8,771.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1965,176.1,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1966,173.1,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1967,168.4,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1968,170.9,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1969,204.6,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1970,198.3,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1971,200.9,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1972,220.3,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1973,221.8,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1974,216.3,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1975,223.4,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1976,188.4,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1977,167.8,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1978,162.9,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1979,161.2,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1980,171.8,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1981,172.4,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1982,158.8,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1983,166.3,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1984,178.1,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1985,168.5,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1986,173.0,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1987,165.2,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1988,186.0,0.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1989,185.2,410.3
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1990,168.6,379.6
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1991,160.6,354.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1992,159.4,341.8
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1993,138.1,297.8
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1994,158.4,343.4
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1995,148.6,332.7
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1996,154.5,346.0
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1997,156.1,351.3
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1998,163.3,386.9
"농림업","농업",농업총계,재배업,볏짚,소계,소계,소계,1999,164.1,390.6
